id,phonological_system,category,sound,initial,final,vowel,tone,tone_number,tone_name,character,word,phrase,jyutping,romanization,audio_path,audio_url,source_url,source_page,source_id,original_filename,audio_format,codec,duration_seconds,sample_rate,channels,file_size_bytes,sha256,recording_variant,language,activity,book_id,book_title,variant_label,notes
SA-00659,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_word_006.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-6.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-6.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/word,sound:-p:word:6,2-6.mp3,mp3,.mp3,1.07102,44100,2,22802,e981a37573c37f4f9b910962e12cd02c6fe4128aad9c0e6dfc3f13f7e84e340b,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00660,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_word_007.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-7.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-7.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/word,sound:-p:word:7,2-7.mp3,mp3,.mp3,1.044898,44100,2,28078,b4fe6d52123e9adddd320764bd11dd047a8bfb631923ebc1d084ac86fed7ba7a,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00661,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_word_008.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-8.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-8.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/word,sound:-p:word:8,2-8.mp3,mp3,.mp3,1.149388,44100,2,30582,c208680aec1096de1d41e28bc43b138a0d38496e37cdc16895f7d4e387464b7c,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00662,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_word_009.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-9.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-9.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/word,sound:-p:word:9,2-9.mp3,mp3,.mp3,1.097143,44100,2,26772,809646ac2b32717e6e2f1863bd7d6a40fc27f2b5476a64a5a6c2f0395de3b726,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00663,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_word_010.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-10.mp3,https://app.speakalongcuhk.com/assets/voices/-p/2-10.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/word,sound:-p:word:10,2-10.mp3,mp3,.mp3,1.07102,44100,2,20454,675a6f5daeadd3baaa522607e81e3534754341783c55852b06d2c1c72084019a,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00664,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_001.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-1.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-1.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:1,4-1.mp3,mp3,.mp3,2.324898,44100,2,60226,8fe603301d3dabdf686a490d38b1486db2c6f2d20d1c238edef298603079ef80,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00665,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_002.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-2.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-2.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:2,4-2.mp3,mp3,.mp3,2.429388,44100,2,61787,00c530ee1aa7e23a588cf2cc95f0653e29f88e3c67ccf4259e8ec7b310faacc2,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00666,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_003.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-3.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-3.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:3,4-3.mp3,mp3,.mp3,1.880816,44100,2,52135,02b7bf48838aa3de0b113b6c57c4066ed7a44df1a2b681e15c399582bf0dee22,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00667,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_004.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-4.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-4.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:4,4-4.mp3,mp3,.mp3,1.802449,44100,2,44250,1c9b4e4aad70cb352bb6be7874e4c94c254a234075a57cd92e70a45a7b8497a1,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00668,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_005.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-5.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-5.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:5,4-5.mp3,mp3,.mp3,2.324898,44100,2,58136,f98a9fe8c07f06c045a3d929af6f64fa27fc266b0fe8f02c4dede5c35401ba34,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00669,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_006.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-6.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-6.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:6,4-6.mp3,mp3,.mp3,3.787755,44100,2,97748,b83f6743d59f053a214dae9c97b6120e0c8f28eb44e9c54826f635571133b3e2,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00670,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_007.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-7.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-7.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:7,4-7.mp3,mp3,.mp3,2.45551,44100,2,64403,82e7dcb14475442ee4452dc855dceccbf60d0e724887d4bee56b8840757cbec0,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00671,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_008.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-8.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-8.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:8,4-8.mp3,mp3,.mp3,3.813878,44100,2,91321,4935392c11a466e05ba900a5f92ab8b7b918bb69380435551cb7e18d1a789fa1,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00672,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_009.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-9.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-9.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:9,4-9.mp3,mp3,.mp3,3.683265,44100,2,96966,547a149ef7e666c32bcee2594940d5771d4e0589c6454772ea83d6975e655bce,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00673,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_sentence_010.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-10.mp3,https://app.speakalongcuhk.com/assets/voices/-p/4-10.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/sentence,sound:-p:sentence:10,4-10.mp3,mp3,.mp3,2.821224,44100,2,73792,1820d72af5dd1588f39e5a9be4e43a1e793dfab25ee6a093064787c876d32c08,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00674,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_story_001.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-1.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-1.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/story,sound:-p:story:1,5-1.mp3,mp3,.mp3,1.828571,44100,2,46549,235611caede76da5f23d84bcb5a52f9b441b6d1e9da01264eac5905bdb648fde,1,yue-Hant,story,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00675,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_story_002.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-2.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-2.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/story,sound:-p:story:2,5-2.mp3,mp3,.mp3,3.84,44100,2,99753,affcb4d6db3f3829c15ef457daca432d3cc466f5e8ade21c649adcf49d5d560a,1,yue-Hant,story,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00676,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_story_003.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-3.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-3.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/story,sound:-p:story:3,5-3.mp3,mp3,.mp3,3.866122,44100,2,96753,453cecee24a83e149bb1870b62aebe0f3d0ef9538e582d0dfc954d16b0efc679,1,yue-Hant,story,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00677,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_story_004.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-4.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-4.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/story,sound:-p:story:4,5-4.mp3,mp3,.mp3,6.896327,44100,2,180102,fba58a9c9aad19d83a7a1bd83ffe99ee9ded0c364257f364ada50f9d71428677,1,yue-Hant,story,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00678,尾韻,尾韻,-p,,-p,,,,,,,,,,audio/finals/-p/final_p_story_005.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-5.mp3,https://app.speakalongcuhk.com/assets/voices/-p/5-5.mp3,https://app.speakalongcuhk.com/tc/scontent/-p/story,sound:-p:story:5,5-5.mp3,mp3,.mp3,3.918367,44100,2,95808,d30ec6584071b2ffc022bbdf38838de8342dcbb9b55db6a5867f9818476fdbec,1,yue-Hant,story,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00679,尾韻,尾韻,-t,,-t,,,,,八,,,,,audio/finals/-t/final_t_001.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-1.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-1.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:1,1-1.mp3,mp3,.mp3,1.07102,44100,2,17372,026a859c00343642e1c4d5d22ed9f1345c8eed2feeb0fcff9f58ee44e5a3ac7b,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00680,尾韻,尾韻,-t,,-t,,,,,一,,,,,audio/finals/-t/final_t_002.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-2.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-2.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:2,1-2.mp3,mp3,.mp3,1.07102,44100,2,20243,c3075735000ba83d8beb1ee793bb34793c6c953b0200b29a981a402ed4fab409,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00681,尾韻,尾韻,-t,,-t,,,,,筆,,,,,audio/finals/-t/final_t_003.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-3.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-3.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:3,1-3.mp3,mp3,.mp3,1.07102,44100,2,19356,ff4b3205f3fc8e45e68acef0db8f8018d00451e89b6868a3dabc8f091323eb1a,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00682,尾韻,尾韻,-t,,-t,,,,,咳,,,,,audio/finals/-t/final_t_004.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-4.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-4.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:4,1-4.mp3,mp3,.mp3,1.07102,44100,2,20401,090ffd551171682e5e98b87c205ac154e2e4e210f8fe343fcf61eaceedace96b,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00683,尾韻,尾韻,-t,,-t,,,,,襪,,,,,audio/finals/-t/final_t_005.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-5.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-5.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:5,1-5.mp3,mp3,.mp3,1.123265,44100,2,20972,7c6d5fb98d89dea2cec58d290ca34c05cbad2add079966511daaa45d404b59e1,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00684,尾韻,尾韻,-t,,-t,,,,,掘,,,,,audio/finals/-t/final_t_006.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-6.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-6.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:6,1-6.mp3,mp3,.mp3,1.044898,44100,2,14812,3085db42b3dda3e934ac7066a7a50f8c712450fe948c7ca5ba8bacda54819eb5,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00685,尾韻,尾韻,-t,,-t,,,,,切,,,,,audio/finals/-t/final_t_007.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-7.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-7.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:7,1-7.mp3,mp3,.mp3,1.07102,44100,2,20766,b8a2b17a5e1aae1af25dc735ee84d6285d6e586ba1b752d92a04c373e70bcc5e,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00686,尾韻,尾韻,-t,,-t,,,,,熱,,,,,audio/finals/-t/final_t_008.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-8.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-8.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:8,1-8.mp3,mp3,.mp3,1.07102,44100,2,21081,1c606e1b4ae41653f57ad228298547e724456eed6ac949700badaa80184f18bc,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00687,尾韻,尾韻,-t,,-t,,,,,跌,,,,,audio/finals/-t/final_t_009.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-9.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-9.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:9,1-9.mp3,mp3,.mp3,1.07102,44100,2,17007,09f820476e7947f10dfe2b2596f4322f8e04cce06a413d754aa924faaadae01a,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00688,尾韻,尾韻,-t,,-t,,,,,雪,,,,,audio/finals/-t/final_t_010.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-10.mp3,https://app.speakalongcuhk.com/assets/voices/-t/1-10.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/single,sound:-t:single:10,1-10.mp3,mp3,.mp3,1.044898,44100,2,27869,29c5bc0631c188da52999d64d17d98d115c3ba939100677a783338719bbe2be4,1,yue-Hant,single,,,,Lexical label is human-curated from source artwork/category; it is not textual metadata supplied by the site.
SA-00689,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_001.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-1.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-1.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:1,2-1.mp3,mp3,.mp3,1.123265,44100,2,29902,cfd9aeaa9b5e7481526629e2142a84b1c8c6b44fc47a431b3ac2a366c39b7161,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00690,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_002.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-2.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-2.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:2,2-2.mp3,mp3,.mp3,1.332245,44100,2,34551,0be86a45e8be419eaec366cfe96b49a52f9adeb0460679dfcba23e15ac66d293,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00691,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_003.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-3.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-3.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:3,2-3.mp3,mp3,.mp3,1.201633,44100,2,28913,7f675f4008fc14b2a7cd877ef6fec3c58392241c978015f8d7361fa0b8d72150,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00692,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_004.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-4.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-4.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:4,2-4.mp3,mp3,.mp3,1.38449,44100,2,35172,0ae98dddfc2bd942f582586f7ed229aad4df439ae7fe6c7b1107d7a07ab0eba1,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00693,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_005.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-5.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-5.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:5,2-5.mp3,mp3,.mp3,1.306122,44100,2,30583,3fb151f04e8bbd7e87a36e61faf301456f112c3c97df1939098e5a2d95a67b5d,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00694,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_006.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-6.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-6.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:6,2-6.mp3,mp3,.mp3,1.123265,44100,2,29434,dc1b7c89f0698e4f5918de8e80914664bb4832fa1d56e793f7b67f143562ce24,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00695,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_007.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-7.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-7.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:7,2-7.mp3,mp3,.mp3,1.097143,44100,2,28600,16b06a17d7a845fdbb990ffbc1c2f033335a525e0c7a32f027c7ab782d24d393,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00696,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_008.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-8.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-8.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:8,2-8.mp3,mp3,.mp3,1.123265,44100,2,26721,fddef0a492348ddea2591c936a9770f4b3bd5e9b24ec2c22517465ceaa68b475,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00697,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_009.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-9.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-9.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:9,2-9.mp3,mp3,.mp3,1.07102,44100,2,21132,351977dcba4f84752ae8fc1ac9d49ac71af3d2c09dbb5fcb3d72266526984dd2,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00698,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_word_010.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-10.mp3,https://app.speakalongcuhk.com/assets/voices/-t/2-10.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/word,sound:-t:word:10,2-10.mp3,mp3,.mp3,1.07102,44100,2,23899,4dd8241d81b460d709990c15e11fc639681fc6c2328d17697eb08844a6d8066e,1,yue-Hant,word,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00699,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_sentence_001.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-1.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-1.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/sentence,sound:-t:sentence:1,4-1.mp3,mp3,.mp3,1.306122,44100,2,33426,a5aac6aca6352780d4aeefc045ed20ee6c15dad59a53da9e6de324945bea87e0,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00700,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_sentence_002.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-2.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-2.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/sentence,sound:-t:sentence:2,4-2.mp3,mp3,.mp3,1.619592,44100,2,42845,ec4db13a7a903850419aa18e0ff95dc44d58ee7448df223a85268dd748b77484,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00701,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_sentence_003.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-3.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-3.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/sentence,sound:-t:sentence:3,4-3.mp3,mp3,.mp3,1.776327,44100,2,49685,9a538bd34df81215c94bca4e839c3115ab40465c030a4d5521328d5b1ddb83af,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00702,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_sentence_004.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-4.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-4.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/sentence,sound:-t:sentence:4,4-4.mp3,mp3,.mp3,2.168163,44100,2,54900,f6e65e0dc270aaa952b609905bc029243d04a658d983593eb8158356f72c7542,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00703,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_sentence_005.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-5.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-5.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/sentence,sound:-t:sentence:5,4-5.mp3,mp3,.mp3,1.880816,44100,2,47806,c73694bf88bc35cc81ed9e0e460ccad74c527f208dec05f349ea938d16866671,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00704,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_sentence_006.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-6.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-6.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/sentence,sound:-t:sentence:6,4-6.mp3,mp3,.mp3,2.298776,44100,2,60905,e153fb21f3b92fc2ccac7aa3f26eb30eeb6939cec873d41af112a6ad4944ea6c,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00705,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_sentence_007.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-7.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-7.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/sentence,sound:-t:sentence:7,4-7.mp3,mp3,.mp3,2.194286,44100,2,54013,20348c03eff4c1b75e38c944f6b020e126b4c69c8e7257629d403737bb9e935f,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
SA-00706,尾韻,尾韻,-t,,-t,,,,,,,,,,audio/finals/-t/final_t_sentence_008.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-8.mp3,https://app.speakalongcuhk.com/assets/voices/-t/4-8.mp3,https://app.speakalongcuhk.com/tc/scontent/-t/sentence,sound:-t:sentence:8,4-8.mp3,mp3,.mp3,2.45551,44100,2,62206,27b6a0472162d2cebbd13374927ece818c936fb94b7054b609dcb1a6d9794b03,1,yue-Hant,sentence,,,,The site supplies no machine-readable lexical/Jyutping/tone text for this item; fields remain empty rather than inferred.
